6811938931c3144dc65d6eee9e370e7c_d40ce2c6-4b97-4907-acda-fb85a7065d00,insts/CIRC/circ12.txt,12,2,True,data/circ12_sl2_cvrp.pkl.bz2,1000,True,True,0.1,66,612,178.7160415
82329486ef7755227f7ced89a151e0c6_27f1daa5-d632-446d-b74d-2a3cc76da904,insts/CIRC/circ10.txt,10,3,True,data/circ10_sl3_cvrp.pkl.bz2,1000,True,True,0.01,-1,258,109.3925603
82329486ef7755227f7ced89a151e0c6_10c5e2f8-cda1-4bd9-a596-233311495dfe,insts/CIRC/circ10.txt,10,1,True,data/circ10_sl1_cvrp.pkl.bz2,10000,True,True,0.0,45,9223372036854775807,230.8698238
82329486ef7755227f7ced89a151e0c6_b029e749-7e3f-4935-92f0-134592711c55,insts/CIRC/circ10.txt,10,3,True,data/circ10_sl3_cvrp.pkl.bz2,1000,True,True,0.01,45,252,106.5770794
6811938931c3144dc65d6eee9e370e7c_b4e34d83-e672-48a6-836d-48ba133e71bd,insts/CIRC/circ12.txt,12,2,True,data/circ12_sl2_cvrp.pkl.bz2,1000,True,True,0.1,132,632,185.75850119999998
82329486ef7755227f7ced89a151e0c6_eda40d61-16ab-453b-a639-3365be0f3028,insts/CIRC/circ10.txt,10,3,True,data/circ10_sl3_cvrp.pkl.bz2,1000,True,True,0.01,90,256,103.5324909
82329486ef7755227f7ced89a151e0c6_d7511d9a-e925-494c-be43-e1ab40311726,insts/CIRC/circ10.txt,10,3,True,data/circ10_sl3_cvrp.pkl.bz2,1000,True,True,0.001,-1,264,104.90294019999999
82329486ef7755227f7ced89a151e0c6_3e436fbb-ed40-4554-b410-02f5ab9409ef,insts/CIRC/circ10.txt,10,1,True,data/circ10_sl1_cvrp.pkl.bz2,10000,True,True,0.0,90,9223372036854775807,231.37770749999999
6811938931c3144dc65d6eee9e370e7c_8e7d650d-7c38-4fc8-bc40-cf171c90fd12,insts/CIRC/circ12.txt,12,2,True,data/circ12_sl2_cvrp.pkl.bz2,1000,True,True,0.01,-1,552,180.7506218
82329486ef7755227f7ced89a151e0c6_29c41d5e-0520-47c9-a728-39b4d7b4e902,insts/CIRC/circ10.txt,10,3,True,data/circ10_sl3_cvrp.pkl.bz2,1000,True,True,0.001,45,262,101.15057519999999
6811938931c3144dc65d6eee9e370e7c_770e6c93-e117-44d3-9549-15ad2bd481f3,insts/CIRC/circ12.txt,12,2,True,data/circ12_sl2_cvrp.pkl.bz2,1000,True,True,0.01,66,560,177.64396729999999
82329486ef7755227f7ced89a151e0c6_daf52dc3-907f-4770-9d6b-de210cdb39ec,insts/CIRC/circ10.txt,10,3,True,data/circ10_sl3_cvrp.pkl.bz2,1000,True,True,0.001,90,264,103.9375738
82329486ef7755227f7ced89a151e0c6_736a0398-4c64-4ae5-bb7b-d908a0f16124,insts/CIRC/circ10.txt,10,1,True,data/circ10_sl1_cvrp.pkl.bz2,10000,True,True,0.1,-1,9223372036854775807,319.15181149999995
6811938931c3144dc65d6eee9e370e7c_83e9fccd-e339-4bf7-8469-6dd6449c3424,insts/CIRC/circ12.txt,12,2,True,data/circ12_sl2_cvrp.pkl.bz2,1000,True,True,0.01,132,560,180.0781564
6811938931c3144dc65d6eee9e370e7c_256d6803-f6df-411e-802d-e7d5573aa8ae,insts/CIRC/circ12.txt,12,2,True,data/circ12_sl2_cvrp.pkl.bz2,1000,True,True,0.001,-1,9223372036854775807,133.67519760000002
82329486ef7755227f7ced89a151e0c6_f9ed5c7c-f6d1-40f6-bcff-b0f77cef32f0,insts/CIRC/circ10.txt,10,1,True,data/circ10_sl1_cvrp.pkl.bz2,10000,True,True,0.1,45,9223372036854775807,314.2797327
6811938931c3144dc65d6eee9e370e7c_b6d581df-8a12-4f5d-b3f0-44d894f2ccda,insts/CIRC/circ12.txt,12,2,True,data/circ12_sl2_cvrp.pkl.bz2,1000,True,True,0.001,66,548,174.6221848
6811938931c3144dc65d6eee9e370e7c_4debbf73-8140-4a19-88ab-8df2785344de,insts/CIRC/circ12.txt,12,2,True,data/circ12_sl2_cvrp.pkl.bz2,1000,True,True,0.001,132,548,177.6228243
82329486ef7755227f7ced89a151e0c6_e142bda2-720d-473f-8f46-704dd2eca9fd,insts/CIRC/circ10.txt,10,1,True,data/circ10_sl1_cvrp.pkl.bz2,10000,True,True,0.1,90,9223372036854775807,320.14759019999997
82329486ef7755227f7ced89a151e0c6_62e11535-38cf-4338-82d5-8611f7bb97c9,insts/CIRC/circ10.txt,10,3,True,data/circ10_sl3_cvrp.pkl.bz2,10000,True,True,0.0,-1,246,1002.7617386
82329486ef7755227f7ced89a151e0c6_15991368-4f86-4b93-9010-0de3530cbbbf,insts/CIRC/circ10.txt,10,1,True,data/circ10_sl1_cvrp.pkl.bz2,10000,True,True,0.01,-1,9223372036854775807,316.95876400000003
82329486ef7755227f7ced89a151e0c6_3f2bab2a-2323-4c6a-b206-2d938d54420a,insts/CIRC/circ10.txt,10,1,True,data/circ10_sl1_cvrp.pkl.bz2,10000,True,True,0.01,45,9223372036854775807,317.67831329999996
82329486ef7755227f7ced89a151e0c6_9beacda3-2c35-4354-baac-a7e260f11210,insts/CIRC/circ10.txt,10,1,True,data/circ10_sl1_cvrp.pkl.bz2,10000,True,True,0.01,90,9223372036854775807,317.5093425
6811938931c3144dc65d6eee9e370e7c_a6646dfa-09a3-40ef-a3ae-4471f9d1051c,insts/CIRC/circ12.txt,12,2,True,data/circ12_sl2_cvrp.pkl.bz2,10000,True,True,0.0,-1,9223372036854775807,1221.8227397
82329486ef7755227f7ced89a151e0c6_81fdada3-68bd-4c30-81bd-2f18b584d7b8,insts/CIRC/circ10.txt,10,3,True,data/circ10_sl3_cvrp.pkl.bz2,10000,True,True,0.0,45,246,999.4844678000001
82329486ef7755227f7ced89a151e0c6_03936104-8554-413d-9fb7-dc737d936bb0,insts/CIRC/circ10.txt,10,1,True,data/circ10_sl1_cvrp.pkl.bz2,10000,True,True,0.001,-1,9223372036854775807,317.0113353
82329486ef7755227f7ced89a151e0c6_219e29ec-c185-4862-a774-8230bd2de69f,insts/CIRC/circ10.txt,10,1,True,data/circ10_sl1_cvrp.pkl.bz2,10000,True,True,0.001,45,9223372036854775807,314.95626980000003
82329486ef7755227f7ced89a151e0c6_c962f702-b3dd-4a8c-8898-15e6466712da,insts/CIRC/circ10.txt,10,1,True,data/circ10_sl1_cvrp.pkl.bz2,10000,True,True,0.001,90,9223372036854775807,318.7183756
82329486ef7755227f7ced89a151e0c6_8adaa6ef-610c-42ff-a384-3fe6e3a1cb2d,insts/CIRC/circ10.txt,10,1,True,data/circ10_sl1_cvrph.pkl.bz2,1000,True,True,0.0,-1,9223372036854775807,25.5985738
82329486ef7755227f7ced89a151e0c6_e3ce015f-81e6-43c5-848f-edf0ef20ca1b,insts/CIRC/circ10.txt,10,1,True,data/circ10_sl1_cvrph.pkl.bz2,1000,True,True,0.0,45,9223372036854775807,25.564191599999997
82329486ef7755227f7ced89a151e0c6_795790bc-b74d-4f97-aa3c-660f2b7838f8,insts/CIRC/circ10.txt,10,1,True,data/circ10_sl1_cvrph.pkl.bz2,1000,True,True,0.0,90,9223372036854775807,25.1585315
82329486ef7755227f7ced89a151e0c6_9928ebd6-8075-4c67-8973-bc4b0e154307,insts/CIRC/circ10.txt,10,1,True,data/circ10_sl1_cvrph.pkl.bz2,1000,True,True,0.1,-1,9223372036854775807,33.903558600000004
82329486ef7755227f7ced89a151e0c6_5ebae28a-ed4e-4d58-95b9-a0bd206faf88,insts/CIRC/circ10.txt,10,1,True,data/circ10_sl1_cvrph.pkl.bz2,1000,True,True,0.1,45,9223372036854775807,33.553789
82329486ef7755227f7ced89a151e0c6_fa7b382e-a312-43d7-ab37-97c23a182804,insts/CIRC/circ10.txt,10,1,True,data/circ10_sl1_cvrph.pkl.bz2,1000,True,True,0.1,90,9223372036854775807,32.553752800000005
82329486ef7755227f7ced89a151e0c6_31e690a3-c85b-44e2-aeaf-8b462ab4a214,insts/CIRC/circ10.txt,10,1,True,data/circ10_sl1_cvrph.pkl.bz2,1000,True,True,0.01,-1,9223372036854775807,33.381685999999995
82329486ef7755227f7ced89a151e0c6_b4c0a1b4-d5f5-48f3-b06b-a345eb3bfb52,insts/CIRC/circ10.txt,10,1,True,data/circ10_sl1_cvrph.pkl.bz2,1000,True,True,0.01,45,9223372036854775807,33.343339
82329486ef7755227f7ced89a151e0c6_5c6419a8-80fe-433d-928e-339f3a45ce21,insts/CIRC/circ10.txt,10,1,True,data/circ10_sl1_cvrph.pkl.bz2,1000,True,True,0.01,90,9223372036854775807,32.8125705
82329486ef7755227f7ced89a151e0c6_7c2b7dbb-686a-4879-912a-c29d9735a5e5,insts/CIRC/circ10.txt,10,1,True,data/circ10_sl1_cvrph.pkl.bz2,1000,True,True,0.001,-1,9223372036854775807,33.1775231
82329486ef7755227f7ced89a151e0c6_6c2af38c-9925-4f57-a1a8-f14be3fc3898,insts/CIRC/circ10.txt,10,1,True,data/circ10_sl1_cvrph.pkl.bz2,1000,True,True,0.001,45,9223372036854775807,33.3123929
82329486ef7755227f7ced89a151e0c6_df29a250-1b8d-464a-ba94-05dd628280a7,insts/CIRC/circ10.txt,10,3,True,data/circ10_sl3_cvrp.pkl.bz2,10000,True,True,0.0,90,246,1003.5243968
82329486ef7755227f7ced89a151e0c6_f2ae51c5-0c6d-4164-9d21-9977737bce22,insts/CIRC/circ10.txt,10,1,True,data/circ10_sl1_cvrph.pkl.bz2,1000,True,True,0.001,90,9223372036854775807,33.268530600000005
6811938931c3144dc65d6eee9e370e7c_202c8151-6593-44df-99f6-0564482cc609,insts/CIRC/circ12.txt,12,2,True,data/circ12_sl2_cvrp.pkl.bz2,10000,True,True,0.0,66,9223372036854775807,1202.2949904
82329486ef7755227f7ced89a151e0c6_75175f5c-ffed-4f1a-a43e-bbe3c122efa4,insts/CIRC/circ10.txt,10,1,True,data/circ10_sl1_cvrph.pkl.bz2,10000,True,True,0.0,-1,9223372036854775807,247.79726829999998
82329486ef7755227f7ced89a151e0c6_e4e61442-d869-45e1-a8b4-59460201469f,insts/CIRC/circ10.txt,10,1,True,data/circ10_sl1_cvrph.pkl.bz2,10000,True,True,0.0,45,9223372036854775807,248.9484241
82329486ef7755227f7ced89a151e0c6_d8a1afcb-1a4c-4f87-8c6d-66ad791f720f,insts/CIRC/circ10.txt,10,1,True,data/circ10_sl1_cvrph.pkl.bz2,10000,True,True,0.0,90,9223372036854775807,245.5625908
82329486ef7755227f7ced89a151e0c6_a56421a7-65e8-4413-a7c8-63bc0970fd2a,insts/CIRC/circ10.txt,10,1,True,data/circ10_sl1_cvrph.pkl.bz2,10000,True,True,0.1,-1,9223372036854775807,328.10341700000004
82329486ef7755227f7ced89a151e0c6_a09e3ea5-d186-4fd8-a94c-a38c24796c87,insts/CIRC/circ10.txt,10,3,True,data/circ10_sl3_cvrp.pkl.bz2,10000,True,True,0.1,-1,286,1186.958688
82329486ef7755227f7ced89a151e0c6_eba3ab15-0bf7-4494-be24-e39ec90226c8,insts/CIRC/circ10.txt,10,1,True,data/circ10_sl1_cvrph.pkl.bz2,10000,True,True,0.1,45,9223372036854775807,334.032576
6811938931c3144dc65d6eee9e370e7c_f8e7126a-45a0-41ba-96c6-cb21cba5c3f0,insts/CIRC/circ12.txt,12,2,True,data/circ12_sl2_cvrp.pkl.bz2,10000,True,True,0.0,132,548,1606.7160549
82329486ef7755227f7ced89a151e0c6_c0ac4866-a4d3-42ee-a9ac-a708d437034a,insts/CIRC/circ10.txt,10,1,True,data/circ10_sl1_cvrph.pkl.bz2,10000,True,True,0.1,90,9223372036854775807,340.50667649999997
82329486ef7755227f7ced89a151e0c6_2cbdebc0-e90f-49f4-a249-00958520137b,insts/CIRC/circ10.txt,10,1,True,data/circ10_sl1_cvrph.pkl.bz2,10000,True,True,0.01,-1,9223372036854775807,337.0852098
82329486ef7755227f7ced89a151e0c6_7c8a682d-1168-45ea-8b44-529a932af0af,insts/CIRC/circ10.txt,10,3,True,data/circ10_sl3_cvrp.pkl.bz2,10000,True,True,0.1,45,276,1137.4083721
82329486ef7755227f7ced89a151e0c6_fe8b8e6c-6ae6-40f9-83cc-bfeadde09c5e,insts/CIRC/circ10.txt,10,1,True,data/circ10_sl1_cvrph.pkl.bz2,10000,True,True,0.01,45,9223372036854775807,335.30067099999997
82329486ef7755227f7ced89a151e0c6_3d91fb24-62e3-4bd2-a640-e17105ef8785,insts/CIRC/circ10.txt,10,1,True,data/circ10_sl1_cvrph.pkl.bz2,10000,True,True,0.01,90,9223372036854775807,338.6740314
82329486ef7755227f7ced89a151e0c6_51df8398-8e8b-40c9-8ed3-370ca21092ff,insts/CIRC/circ10.txt,10,1,True,data/circ10_sl1_cvrph.pkl.bz2,10000,True,True,0.001,-1,9223372036854775807,330.9268929
82329486ef7755227f7ced89a151e0c6_22bcdc0a-39d5-41ad-b4d7-9e939e2f417c,insts/CIRC/circ10.txt,10,1,True,data/circ10_sl1_cvrph.pkl.bz2,10000,True,True,0.001,45,9223372036854775807,336.8497273
82329486ef7755227f7ced89a151e0c6_34624498-1570-40b6-9514-68e60f43183c,insts/CIRC/circ10.txt,10,3,True,data/circ10_sl3_cvrp.pkl.bz2,10000,True,True,0.1,90,288,1190.1406654000002
6811938931c3144dc65d6eee9e370e7c_d27c7bfa-41f7-4e20-bf2b-3ce808ba39c0,insts/CIRC/circ12.txt,12,2,True,data/circ12_sl2_cvrp.pkl.bz2,10000,True,True,0.1,-1,616,1933.6057202
82329486ef7755227f7ced89a151e0c6_1fab71ab-f085-4c1f-a1fc-8a97d48639a9,insts/CIRC/circ10.txt,10,1,True,data/circ10_sl1_cvrph.pkl.bz2,10000,True,True,0.001,90,9223372036854775807,340.1715013
82329486ef7755227f7ced89a151e0c6_0c33a591-e162-40d4-b45d-3d4a754a0cf6,insts/CIRC/circ10.txt,10,2,True,data/circ10_sl2_cvrp.pkl.bz2,1000,True,True,0.0,-1,336,81.69108949999999
82329486ef7755227f7ced89a151e0c6_b9f24c45-7db6-43b8-a600-61c347ca9cea,insts/CIRC/circ10.txt,10,2,True,data/circ10_sl2_cvrp.pkl.bz2,1000,True,True,0.0,45,338,79.3415162
82329486ef7755227f7ced89a151e0c6_2d5bd866-0de8-4fa8-98f7-018fbf82ba2d,insts/CIRC/circ10.txt,10,2,True,data/circ10_sl2_cvrp.pkl.bz2,1000,True,True,0.0,90,334,81.0620133
82329486ef7755227f7ced89a151e0c6_a785ad61-c463-434f-9163-a67332ed9d23,insts/CIRC/circ10.txt,10,2,True,data/circ10_sl2_cvrp.pkl.bz2,1000,True,True,0.1,-1,370,94.9262419
82329486ef7755227f7ced89a151e0c6_d06a71ef-7be4-42d1-9e87-c38aa011aca2,insts/CIRC/circ10.txt,10,2,True,data/circ10_sl2_cvrp.pkl.bz2,1000,True,True,0.1,45,340,91.9286467
82329486ef7755227f7ced89a151e0c6_720c3a4c-ac3a-4c36-8cdb-e3e265df2ed1,insts/CIRC/circ10.txt,10,2,True,data/circ10_sl2_cvrp.pkl.bz2,1000,True,True,0.1,90,366,96.6795069
82329486ef7755227f7ced89a151e0c6_65fbc48d-5632-4a91-ae8b-e2c0ae61a779,insts/CIRC/circ10.txt,10,2,True,data/circ10_sl2_cvrp.pkl.bz2,1000,True,True,0.01,-1,330,91.6991678
82329486ef7755227f7ced89a151e0c6_5e773834-a79c-4113-9757-40a699a2a917,insts/CIRC/circ10.txt,10,2,True,data/circ10_sl2_cvrp.pkl.bz2,1000,True,True,0.01,45,324,92.004036
82329486ef7755227f7ced89a151e0c6_c3fcfc14-a845-47f1-b50f-9e5566c53f37,insts/CIRC/circ10.txt,10,2,True,data/circ10_sl2_cvrp.pkl.bz2,1000,True,True,0.01,90,330,95.2941519
82329486ef7755227f7ced89a151e0c6_de0c4911-a811-44ca-a224-c1e890a4ce54,insts/CIRC/circ10.txt,10,3,True,data/circ10_sl3_cvrp.pkl.bz2,10000,True,True,0.01,-1,254,1109.8610758
82329486ef7755227f7ced89a151e0c6_f3812299-c0f9-4fc2-85f9-09f18b17405a,insts/CIRC/circ10.txt,10,2,True,data/circ10_sl2_cvrp.pkl.bz2,1000,True,True,0.001,-1,330,91.1696962
82329486ef7755227f7ced89a151e0c6_b9497942-833d-4ea2-b22b-d2c760c2c416,insts/CIRC/circ10.txt,10,2,True,data/circ10_sl2_cvrp.pkl.bz2,1000,True,True,0.001,45,330,88.7095877
82329486ef7755227f7ced89a151e0c6_56448972-f92f-43d6-81eb-553f66af4ee0,insts/CIRC/circ10.txt,10,2,True,data/circ10_sl2_cvrp.pkl.bz2,1000,True,True,0.001,90,322,94.7358953
6811938931c3144dc65d6eee9e370e7c_b7977810-a60f-4ddc-9bce-dfba4f8fe99b,insts/CIRC/circ12.txt,12,2,True,data/circ12_sl2_cvrp.pkl.bz2,10000,True,True,0.1,66,586,1848.1246738
82329486ef7755227f7ced89a151e0c6_37661cc2-b74e-4084-88a3-39bf3092c41f,insts/CIRC/circ10.txt,10,3,True,data/circ10_sl3_cvrp.pkl.bz2,10000,True,True,0.01,45,246,1084.7493137000001
82329486ef7755227f7ced89a151e0c6_4bea8156-d6b0-4e18-bf97-95e62db3dab8,insts/CIRC/circ10.txt,10,2,True,data/circ10_sl2_cvrp.pkl.bz2,10000,True,True,0.0,-1,326,834.2728027999999
82329486ef7755227f7ced89a151e0c6_9b0fd4d3-5c00-4317-909b-5eb8bce9d3fd,insts/CIRC/circ10.txt,10,2,True,data/circ10_sl2_cvrp.pkl.bz2,10000,True,True,0.0,45,330,835.5362011999999
82329486ef7755227f7ced89a151e0c6_dd80dcb4-eefe-40de-b833-3b4c3f0b166b,insts/CIRC/circ10.txt,10,3,True,data/circ10_sl3_cvrp.pkl.bz2,10000,True,True,0.01,90,258,1121.1755041
82329486ef7755227f7ced89a151e0c6_4d2af951-b782-4ece-ade4-3f97ba8e79c5,insts/CIRC/circ10.txt,10,2,True,data/circ10_sl2_cvrp.pkl.bz2,10000,True,True,0.0,90,326,839.5013178
6811938931c3144dc65d6eee9e370e7c_6e87a735-1e48-40b4-b51c-d5f1079a2816,insts/CIRC/circ12.txt,12,2,True,data/circ12_sl2_cvrp.pkl.bz2,10000,True,True,0.1,132,612,1935.1282207
82329486ef7755227f7ced89a151e0c6_9d7c2fb5-8cd6-483b-9911-ec91143af1fc,insts/CIRC/circ10.txt,10,3,True,data/circ10_sl3_cvrp.pkl.bz2,10000,True,True,0.001,-1,246,1098.9618608
82329486ef7755227f7ced89a151e0c6_a2b1294d-06a7-4020-8f8a-6f9d33011f3d,insts/CIRC/circ10.txt,10,2,True,data/circ10_sl2_cvrp.pkl.bz2,10000,True,True,0.1,-1,352,1016.6424671
82329486ef7755227f7ced89a151e0c6_298330d6-2ecc-4129-a5bb-7e3c70e28b9a,insts/CIRC/circ10.txt,10,3,True,data/circ10_sl3_cvrp.pkl.bz2,10000,True,True,0.001,45,246,1086.8777681000001
6811938931c3144dc65d6eee9e370e7c_996cf3be-ce40-43e0-be14-26e9e3a8c53b,insts/CIRC/circ12.txt,12,2,True,data/circ12_sl2_cvrp.pkl.bz2,10000,True,True,0.01,-1,560,1881.2680025
82329486ef7755227f7ced89a151e0c6_e49dd790-c67b-4545-8745-57d08a01837a,insts/CIRC/circ10.txt,10,2,True,data/circ10_sl2_cvrp.pkl.bz2,10000,True,True,0.1,45,330,973.3809054000001
82329486ef7755227f7ced89a151e0c6_dc4b7ea5-883c-48ab-ae1d-0d3db02eecb1,insts/CIRC/circ10.txt,10,3,True,data/circ10_sl3_cvrp.pkl.bz2,10000,True,True,0.001,90,250,1101.3704586
82329486ef7755227f7ced89a151e0c6_dd6271e4-52e5-4907-9e9c-c49c00795882,insts/CIRC/circ10.txt,10,3,True,data/circ10_sl3_cvrph.pkl.bz2,1000,True,True,0.0,-1,262,109.0017801
82329486ef7755227f7ced89a151e0c6_57a50ade-7bd1-4466-9b70-b4364593ed6e,insts/CIRC/circ10.txt,10,3,True,data/circ10_sl3_cvrph.pkl.bz2,1000,True,True,0.0,45,262,111.59572899999999
82329486ef7755227f7ced89a151e0c6_c5fde077-cc29-4e88-8289-14a94c3f36e6,insts/CIRC/circ10.txt,10,2,True,data/circ10_sl2_cvrp.pkl.bz2,10000,True,True,0.1,90,354,1002.3022962
82329486ef7755227f7ced89a151e0c6_06f966c9-c736-4090-bdbe-7e9fe8acead5,insts/CIRC/circ10.txt,10,3,True,data/circ10_sl3_cvrph.pkl.bz2,1000,True,True,0.0,90,260,106.6264917
82329486ef7755227f7ced89a151e0c6_cfabfaf3-ad23-4f4f-927f-12f0a11c7a2d,insts/CIRC/circ10.txt,10,3,True,data/circ10_sl3_cvrph.pkl.bz2,1000,True,True,0.1,-1,298,126.5722838
82329486ef7755227f7ced89a151e0c6_b6738906-008e-4d82-a266-57a4b668145f,insts/CIRC/circ10.txt,10,3,True,data/circ10_sl3_cvrph.pkl.bz2,1000,True,True,0.1,45,278,120.7405069
82329486ef7755227f7ced89a151e0c6_7d968d08-b799-4b83-b420-48f3e21b7338,insts/CIRC/circ10.txt,10,3,True,data/circ10_sl3_cvrph.pkl.bz2,1000,True,True,0.1,90,298,127.3095453
82329486ef7755227f7ced89a151e0c6_87661772-7961-490e-8e3a-8b755a92b3fe,insts/CIRC/circ10.txt,10,3,True,data/circ10_sl3_cvrph.pkl.bz2,1000,True,True,0.01,-1,258,120.26050550000001
82329486ef7755227f7ced89a151e0c6_5b3df8e0-3e26-40ff-a82c-f14c7d1b19f6,insts/CIRC/circ10.txt,10,3,True,data/circ10_sl3_cvrph.pkl.bz2,1000,True,True,0.01,45,262,116.0748825
6811938931c3144dc65d6eee9e370e7c_e48a6d2c-0366-46ea-84de-9478aa4209df,insts/CIRC/circ12.txt,12,2,True,data/circ12_sl2_cvrp.pkl.bz2,10000,True,True,0.01,66,544,1816.7779028
82329486ef7755227f7ced89a151e0c6_88908ad4-ee6d-4118-bf9e-8f057e51c4c0,insts/CIRC/circ10.txt,10,3,True,data/circ10_sl3_cvrph.pkl.bz2,1000,True,True,0.01,90,262,117.9724277
82329486ef7755227f7ced89a151e0c6_e22a6a69-ded3-4b8e-b07d-96f338c53ba8,insts/CIRC/circ10.txt,10,3,True,data/circ10_sl3_cvrph.pkl.bz2,1000,True,True,0.001,-1,258,115.171759
