8a74654456e7ab5396f7d75db967f0c5_b217ad79-9a18-4357-8d5c-40bc20d4d0cb,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,1,True,True,0.001,45,9223372036854775807,0.053471199999999997
8a74654456e7ab5396f7d75db967f0c5_7e5e2475-fb81-4796-aa38-4af10129846a,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,1,True,True,0.001,90,9223372036854775807,0.051977899999999994
8a74654456e7ab5396f7d75db967f0c5_6b406327-2463-4322-a4f9-f03f23e50b4c,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,1,True,True,0.0001,-1,9223372036854775807,0.05579250000000002
8a74654456e7ab5396f7d75db967f0c5_7a6aa725-b47a-4e8c-b5cb-48f278c1b220,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,1,True,True,0.0001,45,9223372036854775807,0.053464399999999995
8a74654456e7ab5396f7d75db967f0c5_231ccd3b-1f1d-40e6-9312-81d61c4f53b8,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,1,True,True,0.0001,90,9223372036854775807,0.0436812
8a74654456e7ab5396f7d75db967f0c5_932cdbbc-a353-4f5a-9d5f-f40fce1031c1,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,10,True,True,0.0,-1,9223372036854775807,0.3875552
8a74654456e7ab5396f7d75db967f0c5_4d40c14b-d7fe-4879-8dd2-57355bfaacea,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,10,True,True,0.0,45,9223372036854775807,0.37051270000000003
8a74654456e7ab5396f7d75db967f0c5_90c200c0-e466-438d-b373-d94be4d0ce39,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,10,True,True,0.0,90,9223372036854775807,0.3787748000000001
8a74654456e7ab5396f7d75db967f0c5_a9a967b0-8839-4e78-ab86-f73e91827c68,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,10,True,True,0.1,-1,9223372036854775807,0.3363826999999999
8a74654456e7ab5396f7d75db967f0c5_a1639dcc-6bed-4939-8f1e-7aa002c25d56,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,10,True,True,0.1,45,9223372036854775807,0.3547371
8a74654456e7ab5396f7d75db967f0c5_f1e38927-2a1c-4154-8c7d-f570830dc8fa,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,10,True,True,0.1,90,9223372036854775807,0.35835249999999996
8a74654456e7ab5396f7d75db967f0c5_49dcbbf0-6b76-4b7f-9072-7a82cf49bc2a,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,10,True,True,0.01,-1,9223372036854775807,0.32931679999999997
8a74654456e7ab5396f7d75db967f0c5_d057c8c4-810e-4e40-bace-eec7a415f005,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,10,True,True,0.01,45,9223372036854775807,0.34562729999999997
8a74654456e7ab5396f7d75db967f0c5_d877ae94-2856-4465-a9a1-48bdb970b6c1,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,10,True,True,0.01,90,9223372036854775807,0.32504809999999995
8a74654456e7ab5396f7d75db967f0c5_edbc662c-16bf-4fe9-9675-8c72d566a94b,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,10,True,True,0.001,-1,9223372036854775807,0.3866185
8a74654456e7ab5396f7d75db967f0c5_2405127e-59e5-4b50-a668-29897ea62ef7,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,10,True,True,0.001,45,9223372036854775807,0.38786010000000004
8a74654456e7ab5396f7d75db967f0c5_515c4f33-b643-405e-9484-161eb2abf100,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,10,True,True,0.001,90,9223372036854775807,0.4051973000000001
8a74654456e7ab5396f7d75db967f0c5_a67aa368-216e-4883-bbb8-c3c30b508f0e,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,10,True,True,0.0001,-1,9223372036854775807,0.41150909999999996
8a74654456e7ab5396f7d75db967f0c5_31da39f5-ec44-48e2-b457-424a4e64529f,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,10,True,True,0.0001,45,9223372036854775807,0.36760380000000004
8a74654456e7ab5396f7d75db967f0c5_39c7c5a9-851d-4aa7-afea-2f4ae0eb7eaf,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,10,True,True,0.0001,90,9223372036854775807,0.307175
8a74654456e7ab5396f7d75db967f0c5_c7f97da0-3b17-40d0-a8f7-18c74ffe775a,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,100,True,True,0.0,-1,9223372036854775807,3.3599745000000003
8a74654456e7ab5396f7d75db967f0c5_d9a9a454-d0e8-4a20-940c-634ce109851e,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,100,True,True,0.0,45,9223372036854775807,3.5797099
8a74654456e7ab5396f7d75db967f0c5_1e1b06d9-7e6a-4c27-a030-7457f7b5724e,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,100,True,True,0.0,90,9223372036854775807,3.6310251
8a74654456e7ab5396f7d75db967f0c5_77e67db2-e277-4405-a900-9737f3ab914e,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,100,True,True,0.1,-1,9223372036854775807,4.1285922
8a74654456e7ab5396f7d75db967f0c5_2a115878-6384-4d25-8ae0-34206fca1127,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,100,True,True,0.1,45,9223372036854775807,3.5368586
8a74654456e7ab5396f7d75db967f0c5_cc96d663-8aa5-4a50-8d43-8046b6786b9a,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,100,True,True,0.1,90,9223372036854775807,3.7019926
8a74654456e7ab5396f7d75db967f0c5_2abbf886-f3e9-47bc-939c-49b3d59a92ff,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,100,True,True,0.01,-1,9223372036854775807,3.290702
8a74654456e7ab5396f7d75db967f0c5_8f721b4c-2c56-4de2-a67a-ad3c2d5e74ac,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,100,True,True,0.01,45,9223372036854775807,3.6350318
8a74654456e7ab5396f7d75db967f0c5_1657ebb7-84ab-401f-b6db-6491e3f615e4,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,100,True,True,0.01,90,9223372036854775807,2.8222841
8a74654456e7ab5396f7d75db967f0c5_cc85119e-c76e-46f0-abfe-85b7c0c4c28c,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,100,True,True,0.001,-1,9223372036854775807,3.0261289
8a74654456e7ab5396f7d75db967f0c5_ff587f53-edc5-4314-9089-fb80312b78d1,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,100,True,True,0.001,45,9223372036854775807,3.4212506
8a74654456e7ab5396f7d75db967f0c5_681e83f7-e9da-475c-bb3b-f2b9e1fc3a39,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,100,True,True,0.001,90,9223372036854775807,3.9358507
8a74654456e7ab5396f7d75db967f0c5_afc0dd3b-5f93-462a-b57e-97dfa83a2b98,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,100,True,True,0.0001,-1,9223372036854775807,3.9098766000000005
8a74654456e7ab5396f7d75db967f0c5_b3cad3d2-b3eb-4d86-9195-d12bfc388278,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,100,True,True,0.0001,45,9223372036854775807,3.4507469
8a74654456e7ab5396f7d75db967f0c5_c51fba8e-f6e7-489d-846d-6e35ed8c6048,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,100,True,True,0.0001,90,9223372036854775807,3.4313869
8a74654456e7ab5396f7d75db967f0c5_fb84f54c-be10-4c75-8def-9497914eb782,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,1000,True,True,0.0,-1,9223372036854775807,32.7050514
8a74654456e7ab5396f7d75db967f0c5_f985125d-d3fd-4cb9-b179-d2e571850ad7,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,1000,True,True,0.0,45,9223372036854775807,32.1243301
8a74654456e7ab5396f7d75db967f0c5_209faaa5-59ce-4e95-a63b-e7b980ce207a,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,1000,True,True,0.0,90,9223372036854775807,31.2879893
8a74654456e7ab5396f7d75db967f0c5_74ad613a-9e63-4982-a200-8916f3616ac3,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,1000,True,True,0.1,-1,9223372036854775807,31.9664739
8a74654456e7ab5396f7d75db967f0c5_e5c917a6-80ac-42cc-b064-74609085e921,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,1000,True,True,0.1,45,9223372036854775807,30.8114427
8a74654456e7ab5396f7d75db967f0c5_4f0db77c-a08c-4de0-9fb2-1b8cf99dd03b,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,1000,True,True,0.1,90,9223372036854775807,32.772845000000004
8a74654456e7ab5396f7d75db967f0c5_43e6a486-7cd8-416f-9e24-c6745e42c9d0,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,1000,True,True,0.01,-1,9223372036854775807,31.1171376
8a74654456e7ab5396f7d75db967f0c5_f0974a57-4754-4e9a-8ebd-5a2849b385ac,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,1000,True,True,0.01,45,9223372036854775807,32.5655013
8a74654456e7ab5396f7d75db967f0c5_24845e43-e93e-4d91-b780-a4e9cc54973f,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,1000,True,True,0.01,90,9223372036854775807,31.9912872
8a74654456e7ab5396f7d75db967f0c5_0b2495ce-925b-4b50-96d5-d5b86d00aadb,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,1000,True,True,0.001,-1,9223372036854775807,34.5402369
8a74654456e7ab5396f7d75db967f0c5_fd8c0d3f-a85e-452a-b85a-4a6d1a66623c,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,1000,True,True,0.001,45,9223372036854775807,36.8834421
8a74654456e7ab5396f7d75db967f0c5_b0531313-8fb7-43fa-93d0-7d5b1942e65c,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,1000,True,True,0.001,90,9223372036854775807,33.6728893
8a74654456e7ab5396f7d75db967f0c5_9b50b51a-eb33-4323-8f2d-69b345b8ad12,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,1000,True,True,0.0001,-1,9223372036854775807,32.598545300000005
8a74654456e7ab5396f7d75db967f0c5_d5e2ede9-2bfd-480c-9097-c19f9a76f6b1,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,1000,True,True,0.0001,45,9223372036854775807,33.7217153
8a74654456e7ab5396f7d75db967f0c5_69d75f6b-b01a-4944-9193-06784751d48e,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,1000,True,True,0.0001,90,9223372036854775807,34.282493900000006
50fa3b03198a8431131fa339dacc1a7f_69ba089f-10d8-4ec5-b6de-ded601a8246c,0,insts/NL/nl12.txt,12,1,True,data/nl12_sl1_cvrp.pkl.bz2,10000,True,True,0.0001,66,9223372036854775807,639.5398396
8a74654456e7ab5396f7d75db967f0c5_49c87559-0847-4406-b7eb-c2b4d99b39fb,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,20000,True,True,0.01,45,9223372036854775807,654.7766263999999
8a74654456e7ab5396f7d75db967f0c5_76b64a6f-9dea-4844-9cee-6e4a49a8d650,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,10000,True,True,0.0,-1,9223372036854775807,329.4437127
8a74654456e7ab5396f7d75db967f0c5_6cea9800-3a7c-4c31-b067-e31e9152acc9,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,10000,True,True,0.0,45,9223372036854775807,340.6181732
50fa3b03198a8431131fa339dacc1a7f_43c292af-745f-4053-87f0-72dd869a6ac7,0,insts/NL/nl12.txt,12,1,True,data/nl12_sl1_cvrp.pkl.bz2,10000,True,True,0.0001,132,9223372036854775807,678.1322977
8a74654456e7ab5396f7d75db967f0c5_5bed9542-97b8-485b-a8a8-972c094707dc,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,20000,True,True,0.01,90,9223372036854775807,676.1737284
8a74654456e7ab5396f7d75db967f0c5_13e9cb81-3cb7-470b-a7c2-3c196f7bc4b6,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,10000,True,True,0.0,90,9223372036854775807,332.3590418
8a74654456e7ab5396f7d75db967f0c5_fbf13f81-23ff-4414-a280-afe6641326de,0,insts/NL/nl10.txt,10,2,True,data/nl10_sl2_cvrp.pkl.bz2,15000,True,True,0.0001,90,77641,1702.153537
8a74654456e7ab5396f7d75db967f0c5_d17198f7-db86-42b3-ae80-4dcf87cd6209,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,10000,True,True,0.1,-1,9223372036854775807,320.7086718
8a74654456e7ab5396f7d75db967f0c5_83263842-853d-4bbd-a593-367528b39274,0,insts/NL/nl10.txt,10,3,True,data/nl10_sl3_cvrp.pkl.bz2,15000,True,True,0.01,-1,65956,1910.3302930999998
8a74654456e7ab5396f7d75db967f0c5_6d8acd3c-211a-472d-b2d7-afe793223dab,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,20000,True,True,0.001,-1,9223372036854775807,652.2014243
50fa3b03198a8431131fa339dacc1a7f_a8da4d29-f346-4593-b924-0f69377c6ad8,0,insts/NL/nl12.txt,12,2,True,data/nl12_sl2_cvrp.pkl.bz2,10000,True,True,0.1,132,148290,2178.5537811
8a74654456e7ab5396f7d75db967f0c5_8f12ebe6-45a8-4c22-b3d1-5140eba49dce,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,10000,True,True,0.1,45,9223372036854775807,340.06873240000004
50fa3b03198a8431131fa339dacc1a7f_30f05e5d-5130-45c7-a71d-c1fac1921d4c,0,insts/NL/nl12.txt,12,1,True,data/nl12_sl1_cvrp.pkl.bz2,15000,True,True,0.0,-1,9223372036854775807,1020.7742614
8a74654456e7ab5396f7d75db967f0c5_fe1f7de0-fb68-4cdc-ac2d-30a7de5dfe3b,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,10000,True,True,0.1,90,9223372036854775807,351.1756234
8a74654456e7ab5396f7d75db967f0c5_a6f30133-a11a-47e7-a552-828e3a54e752,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,20000,True,True,0.001,45,9223372036854775807,689.2884316000001
8a74654456e7ab5396f7d75db967f0c5_ae3ef49d-2358-4c69-a043-577fd9af16e7,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,10000,True,True,0.01,-1,9223372036854775807,344.7002634
8a74654456e7ab5396f7d75db967f0c5_12ca3011-00a2-4596-b4da-b13c7eaef254,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,10000,True,True,0.01,45,9223372036854775807,321.0069476
8a74654456e7ab5396f7d75db967f0c5_b1126e5f-d447-48f2-a0f1-a16c6e3a7d67,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,20000,True,True,0.001,90,9223372036854775807,681.2142505
50fa3b03198a8431131fa339dacc1a7f_491285ae-b3c7-4d76-a59d-a19e2d1c0a25,0,insts/NL/nl12.txt,12,1,True,data/nl12_sl1_cvrp.pkl.bz2,15000,True,True,0.0,66,9223372036854775807,1021.112608
8a74654456e7ab5396f7d75db967f0c5_05e7974e-80bc-4566-a6a5-c6baad4ded5b,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,10000,True,True,0.01,90,9223372036854775807,313.6987042
8a74654456e7ab5396f7d75db967f0c5_1413e23a-9b69-4555-af81-547a8a9cf2c4,0,insts/NL/nl10.txt,10,3,True,data/nl10_sl3_cvrp.pkl.bz2,15000,True,True,0.01,45,66035,1957.9592753
8a74654456e7ab5396f7d75db967f0c5_f221a1aa-5e82-452c-a9a0-fc0dbfb5e805,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,10000,True,True,0.001,-1,9223372036854775807,310.7428713
8a74654456e7ab5396f7d75db967f0c5_9b361a32-a97b-47ba-828a-d92546505780,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,20000,True,True,0.0001,-1,9223372036854775807,638.0963804
8a74654456e7ab5396f7d75db967f0c5_49656d03-24b8-4524-8f5f-0a0f1d24a939,0,insts/NL/nl10.txt,10,2,True,data/nl10_sl2_cvrp.pkl.bz2,20000,True,True,0.0,-1,76635,2307.9770857999997
8a74654456e7ab5396f7d75db967f0c5_724a8f64-4238-40ec-adb9-3ab140ab4d0e,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,10000,True,True,0.001,45,9223372036854775807,315.39277189999996
50fa3b03198a8431131fa339dacc1a7f_22e44eda-b9a8-436d-9f36-74fd9da9e7de,0,insts/NL/nl12.txt,12,1,True,data/nl12_sl1_cvrp.pkl.bz2,15000,True,True,0.0,132,9223372036854775807,947.9035509
50fa3b03198a8431131fa339dacc1a7f_aa00e4ca-b4ed-4d09-9f99-7ab99646d3ab,0,insts/NL/nl12.txt,12,2,True,data/nl12_sl2_cvrp.pkl.bz2,10000,True,True,0.01,-1,149825,2161.7649091
8a74654456e7ab5396f7d75db967f0c5_163ad5b0-dea5-4223-ba21-3c3710ac6645,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,10000,True,True,0.001,90,9223372036854775807,307.7275381
8a74654456e7ab5396f7d75db967f0c5_ac74031f-8f3a-4a8b-922e-294777cb3ade,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,20000,True,True,0.0001,45,9223372036854775807,623.3891975
8a74654456e7ab5396f7d75db967f0c5_92493a79-4034-4d4a-af6a-e7c440b776fd,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,10000,True,True,0.0001,-1,9223372036854775807,322.2007781
8a74654456e7ab5396f7d75db967f0c5_5a3ea21f-93ff-4158-bdde-bd2bd5c3ef88,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,10000,True,True,0.0001,45,9223372036854775807,315.2757502
50fa3b03198a8431131fa339dacc1a7f_cde773da-9a15-43b9-a204-141bcc4548f3,0,insts/NL/nl12.txt,12,1,True,data/nl12_sl1_cvrp.pkl.bz2,15000,True,True,0.1,-1,9223372036854775807,941.3766609
8a74654456e7ab5396f7d75db967f0c5_d71976a7-5ae7-4869-ae1f-b43cfd6cab3f,0,insts/NL/nl10.txt,10,1,True,data/nl10_sl1_cvrp.pkl.bz2,20000,True,True,0.0001,90,9223372036854775807,643.9006764999999
8a74654456e7ab5396f7d75db967f0c5_9b5a43a9-a63f-4887-936a-68cc8c77abb9,0,insts/NL/nl10.txt,10,2,True,data/nl10_sl2_cvrp.pkl.bz2,1,True,True,0.0,-1,90338,0.1199412
8a74654456e7ab5396f7d75db967f0c5_0eb722dd-b27a-48e9-8166-255e5efa7026,0,insts/NL/nl10.txt,10,2,True,data/nl10_sl2_cvrp.pkl.bz2,1,True,True,0.0,45,9223372036854775807,0.10580300000000001
8a74654456e7ab5396f7d75db967f0c5_b6661484-d786-47ab-b0a2-2b6389a3296e,0,insts/NL/nl10.txt,10,2,True,data/nl10_sl2_cvrp.pkl.bz2,1,True,True,0.0,90,9223372036854775807,0.0840901
8a74654456e7ab5396f7d75db967f0c5_892fd035-ed31-4649-ad6f-2bfe027d0a6f,0,insts/NL/nl10.txt,10,2,True,data/nl10_sl2_cvrp.pkl.bz2,1,True,True,0.1,-1,9223372036854775807,0.10491750000000002
8a74654456e7ab5396f7d75db967f0c5_28b83c0d-7b6e-4ab4-b58b-3e567d68c15d,0,insts/NL/nl10.txt,10,2,True,data/nl10_sl2_cvrp.pkl.bz2,1,True,True,0.1,45,9223372036854775807,0.1117734
8a74654456e7ab5396f7d75db967f0c5_68e86dfa-3c9f-4645-843c-f185b87efb73,0,insts/NL/nl10.txt,10,2,True,data/nl10_sl2_cvrp.pkl.bz2,1,True,True,0.1,90,9223372036854775807,0.05620420000000001
8a74654456e7ab5396f7d75db967f0c5_991b671b-de8d-487b-85fe-a5663834e4f7,0,insts/NL/nl10.txt,10,2,True,data/nl10_sl2_cvrp.pkl.bz2,1,True,True,0.01,-1,9223372036854775807,0.09337869999999998
8a74654456e7ab5396f7d75db967f0c5_fd487a9b-da2c-4078-b669-1c8611dd28eb,0,insts/NL/nl10.txt,10,2,True,data/nl10_sl2_cvrp.pkl.bz2,1,True,True,0.01,45,9223372036854775807,0.0797966
8a74654456e7ab5396f7d75db967f0c5_a9da0ed3-228c-4cf9-904c-4326bfea3fa4,0,insts/NL/nl10.txt,10,2,True,data/nl10_sl2_cvrp.pkl.bz2,1,True,True,0.01,90,9223372036854775807,0.07998
8a74654456e7ab5396f7d75db967f0c5_d777cdb5-c0c4-450a-8bfa-befd1bf2033a,0,insts/NL/nl10.txt,10,2,True,data/nl10_sl2_cvrp.pkl.bz2,1,True,True,0.001,-1,9223372036854775807,0.10596860000000002
8a74654456e7ab5396f7d75db967f0c5_12f42be7-93ff-422c-a5c8-68714b543d47,0,insts/NL/nl10.txt,10,2,True,data/nl10_sl2_cvrp.pkl.bz2,1,True,True,0.001,45,9223372036854775807,0.08954509999999999
8a74654456e7ab5396f7d75db967f0c5_b27f16fd-fae3-4d21-a3d0-be7a60ccf039,0,insts/NL/nl10.txt,10,2,True,data/nl10_sl2_cvrp.pkl.bz2,1,True,True,0.001,90,9223372036854775807,0.04730140000000002
8a74654456e7ab5396f7d75db967f0c5_ed625417-d726-434d-b69f-1b0b13471fc2,0,insts/NL/nl10.txt,10,2,True,data/nl10_sl2_cvrp.pkl.bz2,1,True,True,0.0001,-1,9223372036854775807,0.06396740000000001
8a74654456e7ab5396f7d75db967f0c5_41dbad0f-4622-48c1-a901-31ebefcac68a,0,insts/NL/nl10.txt,10,2,True,data/nl10_sl2_cvrp.pkl.bz2,1,True,True,0.0001,45,9223372036854775807,0.0818872
8a74654456e7ab5396f7d75db967f0c5_dd9ef924-7abb-4029-a23b-6dc038c859da,0,insts/NL/nl10.txt,10,2,True,data/nl10_sl2_cvrp.pkl.bz2,1,True,True,0.0001,90,9223372036854775807,0.09373419999999999
8a74654456e7ab5396f7d75db967f0c5_fb61cfde-8a93-42b9-9725-12cc7581df4d,0,insts/NL/nl10.txt,10,2,True,data/nl10_sl2_cvrp.pkl.bz2,10,True,True,0.0,-1,83836,0.8887481
8a74654456e7ab5396f7d75db967f0c5_bea29e73-2460-40d5-9bc4-9ee527538c24,0,insts/NL/nl10.txt,10,2,True,data/nl10_sl2_cvrp.pkl.bz2,10,True,True,0.0,45,9223372036854775807,0.827583
8a74654456e7ab5396f7d75db967f0c5_e5b5a85d-20de-4c5c-b2c9-ce69194f104c,0,insts/NL/nl10.txt,10,2,True,data/nl10_sl2_cvrp.pkl.bz2,10,True,True,0.0,90,9223372036854775807,0.9217641
8a74654456e7ab5396f7d75db967f0c5_9dee3fcf-4d62-4298-a218-a3d383f6f2ab,0,insts/NL/nl10.txt,10,2,True,data/nl10_sl2_cvrp.pkl.bz2,10,True,True,0.1,-1,83216,0.9780059999999999
8a74654456e7ab5396f7d75db967f0c5_ca658812-141d-4349-b3d1-14c61eb11bb1,0,insts/NL/nl10.txt,10,2,True,data/nl10_sl2_cvrp.pkl.bz2,10,True,True,0.1,45,9223372036854775807,0.9342172999999999
8a74654456e7ab5396f7d75db967f0c5_132c75b7-ce44-4862-8398-2959020af5a3,0,insts/NL/nl10.txt,10,2,True,data/nl10_sl2_cvrp.pkl.bz2,10,True,True,0.1,90,9223372036854775807,0.8848634
